shipment_id,origin_port_id,destination_port_id,carrier_id,departure_date,scheduled_arrival,actual_arrival,cost_usd,status,delay_days,is_on_time,transit_days,departure_month,departure_year,carrier_name,carrier_type,rating,carrier_country,origin_port_name,origin_region,origin_congestion,origin_congestion_level,dest_port_name,dest_region,dest_congestion,dest_congestion_level,origin_weather_severity,origin_wind_kmh,route
SHP00612,P002,P011,C005,2022-02-08,2022-02-27,2022-02-27,2489.91,Delivered,0.0,True,19.0,2022-02,2022,DHL Global,Air,4.7,Germany,Singapore,Asia Pacific,0.71,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Singapore → Tanjung Pelepas
SHP00613,P006,P007,C007,2023-03-03,2023-03-24,2023-03-24,4082.51,Delivered,0.0,True,21.0,2023-03,2023,DB Schenker,Rail,4.2,Germany,Hamburg,Europe,0.62,Medium,Busan,Asia Pacific,0.78,High,0.0,29.4,Hamburg → Busan
SHP00614,P011,P007,C001,2022-11-09,2022-11-27,2022-11-28,2204.17,Delayed,1.0,False,19.0,2022-11,2022,Maersk Line,Ocean,4.5,Denmark,Tanjung Pelepas,Asia Pacific,0.6,Medium,Busan,Asia Pacific,0.78,High,1.0,16.9,Tanjung Pelepas → Busan
SHP00615,P009,P004,C003,2022-02-21,2022-03-13,2022-03-13,1829.33,Delivered,0.0,True,20.0,2022-02,2022,CMA CGM,Ocean,4.1,France,New York / NJ,North America,0.8,High,Los Angeles,North America,0.85,Critical,1.0,33.7,New York / NJ → Los Angeles
SHP00616,P004,P008,C005,2024-03-16,2024-03-29,2024-03-29,2713.93,Delivered,0.0,True,13.0,2024-03,2024,DHL Global,Air,4.7,Germany,Los Angeles,North America,0.85,Critical,Antwerp,Europe,0.65,Medium,0.0,22.8,Los Angeles → Antwerp
SHP00617,P012,P001,C009,2023-02-13,2023-03-03,2023-03-08,3683.13,Delayed,5.0,False,23.0,2023-02,2023,Hapag-Lloyd,Ocean,4.0,Germany,Long Beach,North America,0.83,High,Shanghai,Asia Pacific,0.92,Critical,1.0,14.2,Long Beach → Shanghai
SHP00618,P009,P004,C008,2023-02-09,2023-03-01,2023-03-01,2510.47,Delivered,0.0,True,20.0,2023-02,2023,Kuehne+Nagel,Multi,4.4,Switzerland,New York / NJ,North America,0.8,High,Los Angeles,North America,0.85,Critical,0.0,22.8,New York / NJ → Los Angeles
SHP00619,P009,P004,C004,2022-03-15,2022-03-29,2022-03-29,2499.33,Delivered,0.0,True,14.0,2022-03,2022,Evergreen Marine,Ocean,3.8,Taiwan,New York / NJ,North America,0.8,High,Los Angeles,North America,0.85,Critical,0.0,22.8,New York / NJ → Los Angeles
SHP00620,P007,P006,C006,2022-07-15,2022-08-09,2022-08-09,5814.04,Delivered,0.0,True,25.0,2022-07,2022,FedEx Freight,Air,4.6,USA,Busan,Asia Pacific,0.78,High,Hamburg,Europe,0.62,Medium,0.0,34.2,Busan → Hamburg
SHP00621,P003,P007,C010,2024-04-21,2024-05-18,2024-05-18,5196.03,Delivered,0.0,True,27.0,2024-04,2024,COSCO Shipping,Ocean,3.6,China,Rotterdam,Europe,0.68,Medium,Busan,Asia Pacific,0.78,High,0.0,22.8,Rotterdam → Busan
SHP00622,P012,P002,C002,2024-01-28,2024-02-11,2024-02-11,3809.2,Delivered,0.0,True,14.0,2024-01,2024,MSC,Ocean,4.3,Switzerland,Long Beach,North America,0.83,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Long Beach → Singapore
SHP00623,P005,P001,C006,2023-12-12,2023-12-26,2023-12-26,2454.05,Delivered,0.0,True,14.0,2023-12,2023,FedEx Freight,Air,4.6,USA,Dubai (Jebel Ali),Middle East,0.74,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Dubai (Jebel Ali) → Shanghai
SHP00624,P004,P010,C009,2024-02-08,2024-02-22,2024-02-22,2827.92,Delivered,0.0,True,14.0,2024-02,2024,Hapag-Lloyd,Ocean,4.0,Germany,Los Angeles,North America,0.85,Critical,Colombo,South Asia,0.55,Low,0.0,14.3,Los Angeles → Colombo
SHP00625,P012,P011,C001,2023-01-21,2023-02-12,2023-02-18,2895.01,Delayed,6.0,False,28.0,2023-01,2023,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Long Beach → Tanjung Pelepas
SHP00626,P001,P009,C001,2022-03-10,2022-03-30,2022-03-30,4987.2,Delivered,0.0,True,20.0,2022-03,2022,Maersk Line,Ocean,4.5,Denmark,Shanghai,Asia Pacific,0.92,Critical,New York / NJ,North America,0.8,High,0.0,22.8,Shanghai → New York / NJ
SHP00627,P006,P002,C001,2022-10-27,2022-11-26,2022-11-26,6065.64,Delivered,0.0,True,30.0,2022-10,2022,Maersk Line,Ocean,4.5,Denmark,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00628,P008,P011,C009,2022-04-01,2022-04-23,2022-04-23,6517.12,Delivered,0.0,True,22.0,2022-04,2022,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,1.0,7.6,Antwerp → Tanjung Pelepas
SHP00629,P012,P001,C001,2022-09-11,2022-10-03,2022-10-03,3755.3,Delivered,0.0,True,22.0,2022-09,2022,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Long Beach → Shanghai
SHP00630,P006,P012,C005,2022-08-30,2022-09-13,2022-09-13,1971.72,Delivered,0.0,True,14.0,2022-08,2022,DHL Global,Air,4.7,Germany,Hamburg,Europe,0.62,Medium,Long Beach,North America,0.83,High,0.0,22.8,Hamburg → Long Beach
SHP00631,P007,P001,C009,2022-10-14,2022-10-27,2022-10-30,3059.97,Delayed,3.0,False,16.0,2022-10,2022,Hapag-Lloyd,Ocean,4.0,Germany,Busan,Asia Pacific,0.78,High,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Busan → Shanghai
SHP00632,P011,P010,C004,2023-03-04,2023-03-10,2023-03-10,1048.56,Delivered,0.0,True,6.0,2023-03,2023,Evergreen Marine,Ocean,3.8,Taiwan,Tanjung Pelepas,Asia Pacific,0.6,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Tanjung Pelepas → Colombo
SHP00633,P010,P006,C008,2023-07-10,2023-07-30,2023-07-30,2980.55,Delivered,0.0,True,20.0,2023-07,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Colombo,South Asia,0.55,Low,Hamburg,Europe,0.62,Medium,0.0,27.7,Colombo → Hamburg
SHP00634,P005,P010,C003,2023-03-17,2023-03-29,2023-03-29,2484.63,Delivered,0.0,True,12.0,2023-03,2023,CMA CGM,Ocean,4.1,France,Dubai (Jebel Ali),Middle East,0.74,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Dubai (Jebel Ali) → Colombo
SHP00635,P002,P010,C009,2024-01-07,2024-01-12,2024-01-12,1621.83,Delivered,0.0,True,5.0,2024-01,2024,Hapag-Lloyd,Ocean,4.0,Germany,Singapore,Asia Pacific,0.71,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Singapore → Colombo
SHP00636,P007,P008,C005,2023-03-30,2023-04-29,2023-04-29,4882.73,Delivered,0.0,True,30.0,2023-03,2023,DHL Global,Air,4.7,Germany,Busan,Asia Pacific,0.78,High,Antwerp,Europe,0.65,Medium,1.0,17.9,Busan → Antwerp
SHP00637,P002,P004,C003,2022-01-27,2022-02-14,2022-02-14,3600.89,Delivered,0.0,True,18.0,2022-01,2022,CMA CGM,Ocean,4.1,France,Singapore,Asia Pacific,0.71,Medium,Los Angeles,North America,0.85,Critical,0.0,22.8,Singapore → Los Angeles
SHP00638,P002,P009,C003,2023-05-30,2023-06-20,2023-06-20,3202.89,Delivered,0.0,True,21.0,2023-05,2023,CMA CGM,Ocean,4.1,France,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Singapore → New York / NJ
SHP00639,P008,P009,C003,2022-06-17,2022-06-28,2022-06-28,3603.4,Delivered,0.0,True,11.0,2022-06,2022,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Antwerp → New York / NJ
SHP00640,P004,P012,C004,2024-02-15,2024-02-28,2024-03-05,2950.48,Delayed,6.0,False,19.0,2024-02,2024,Evergreen Marine,Ocean,3.8,Taiwan,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,0.0,22.8,Los Angeles → Long Beach
SHP00641,P010,P008,C006,2024-06-06,2024-07-01,2024-07-01,4809.57,Delivered,0.0,True,25.0,2024-06,2024,FedEx Freight,Air,4.6,USA,Colombo,South Asia,0.55,Low,Antwerp,Europe,0.65,Medium,0.0,22.8,Colombo → Antwerp
SHP00642,P007,P011,C010,2023-09-01,2023-09-19,2023-09-19,2375.35,Delivered,0.0,True,18.0,2023-09,2023,COSCO Shipping,Ocean,3.6,China,Busan,Asia Pacific,0.78,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Busan → Tanjung Pelepas
SHP00643,P009,P002,C008,2023-04-13,2023-04-27,2023-04-27,1822.11,Delivered,0.0,True,14.0,2023-04,2023,Kuehne+Nagel,Multi,4.4,Switzerland,New York / NJ,North America,0.8,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,New York / NJ → Singapore
SHP00644,P007,P010,C001,2022-07-14,2022-07-21,2022-07-21,1302.12,Delivered,0.0,True,7.0,2022-07,2022,Maersk Line,Ocean,4.5,Denmark,Busan,Asia Pacific,0.78,High,Colombo,South Asia,0.55,Low,0.0,22.8,Busan → Colombo
SHP00645,P005,P009,C003,2023-03-09,2023-03-31,2023-03-31,3264.17,Delivered,0.0,True,22.0,2023-03,2023,CMA CGM,Ocean,4.1,France,Dubai (Jebel Ali),Middle East,0.74,Medium,New York / NJ,North America,0.8,High,1.0,10.4,Dubai (Jebel Ali) → New York / NJ
SHP00646,P008,P002,C009,2022-04-26,2022-05-18,2022-05-18,6445.52,Delivered,0.0,True,22.0,2022-04,2022,Hapag-Lloyd,Ocean,4.0,Germany,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Antwerp → Singapore
SHP00647,P003,P008,C007,2022-11-28,2022-12-15,2022-12-18,3418.31,Delayed,3.0,False,20.0,2022-11,2022,DB Schenker,Rail,4.2,Germany,Rotterdam,Europe,0.68,Medium,Antwerp,Europe,0.65,Medium,0.0,22.8,Rotterdam → Antwerp
SHP00648,P002,P006,C006,2023-12-10,2024-01-09,2024-01-09,5700.06,Delivered,0.0,True,30.0,2023-12,2023,FedEx Freight,Air,4.6,USA,Singapore,Asia Pacific,0.71,Medium,Hamburg,Europe,0.62,Medium,0.0,21.4,Singapore → Hamburg
SHP00649,P002,P003,C002,2023-12-25,2024-01-21,2024-01-21,3870.9,Delivered,0.0,True,27.0,2023-12,2023,MSC,Ocean,4.3,Switzerland,Singapore,Asia Pacific,0.71,Medium,Rotterdam,Europe,0.68,Medium,1.0,24.5,Singapore → Rotterdam
SHP00650,P010,P003,C007,2023-07-18,2023-08-11,2023-08-14,3099.48,Delayed,3.0,False,27.0,2023-07,2023,DB Schenker,Rail,4.2,Germany,Colombo,South Asia,0.55,Low,Rotterdam,Europe,0.68,Medium,0.0,22.8,Colombo → Rotterdam
SHP00651,P011,P003,C003,2024-06-08,2024-06-30,2024-06-30,5485.68,Delivered,0.0,True,22.0,2024-06,2024,CMA CGM,Ocean,4.1,France,Tanjung Pelepas,Asia Pacific,0.6,Medium,Rotterdam,Europe,0.68,Medium,0.0,22.8,Tanjung Pelepas → Rotterdam
SHP00652,P003,P002,C003,2022-07-27,2022-08-16,2022-08-16,4723.83,Delivered,0.0,True,20.0,2022-07,2022,CMA CGM,Ocean,4.1,France,Rotterdam,Europe,0.68,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,16.1,Rotterdam → Singapore
SHP00653,P008,P010,C001,2023-09-15,2023-10-10,2023-10-10,4594.06,Delivered,0.0,True,25.0,2023-09,2023,Maersk Line,Ocean,4.5,Denmark,Antwerp,Europe,0.65,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Antwerp → Colombo
SHP00654,P010,P001,C004,2024-06-22,2024-07-01,2024-07-01,1450.3,In Transit,0.0,True,9.0,2024-06,2024,Evergreen Marine,Ocean,3.8,Taiwan,Colombo,South Asia,0.55,Low,Shanghai,Asia Pacific,0.92,Critical,0.0,17.8,Colombo → Shanghai
SHP00655,P003,P001,C006,2022-02-07,2022-03-01,2022-03-01,6169.86,Delivered,0.0,True,22.0,2022-02,2022,FedEx Freight,Air,4.6,USA,Rotterdam,Europe,0.68,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Rotterdam → Shanghai
SHP00656,P001,P003,C007,2022-07-02,2022-07-24,2022-07-24,5250.24,Delivered,0.0,True,22.0,2022-07,2022,DB Schenker,Rail,4.2,Germany,Shanghai,Asia Pacific,0.92,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Shanghai → Rotterdam
SHP00657,P010,P011,C009,2022-07-01,2022-07-09,2022-07-09,2031.97,Delivered,0.0,True,8.0,2022-07,2022,Hapag-Lloyd,Ocean,4.0,Germany,Colombo,South Asia,0.55,Low,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Colombo → Tanjung Pelepas
SHP00658,P007,P002,C007,2024-05-13,2024-05-31,2024-06-02,2787.85,In Transit,2.0,False,20.0,2024-05,2024,DB Schenker,Rail,4.2,Germany,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Busan → Singapore
SHP00659,P005,P007,C009,2023-02-28,2023-03-12,2023-03-12,2348.92,Delivered,0.0,True,12.0,2023-02,2023,Hapag-Lloyd,Ocean,4.0,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Busan,Asia Pacific,0.78,High,0.0,22.2,Dubai (Jebel Ali) → Busan
SHP00660,P009,P002,C008,2024-01-12,2024-01-30,2024-01-30,4715.43,Delivered,0.0,True,18.0,2024-01,2024,Kuehne+Nagel,Multi,4.4,Switzerland,New York / NJ,North America,0.8,High,Singapore,Asia Pacific,0.71,Medium,0.0,33.7,New York / NJ → Singapore
SHP00661,P010,P011,C006,2022-05-13,2022-05-22,2022-05-22,981.34,Delivered,0.0,True,9.0,2022-05,2022,FedEx Freight,Air,4.6,USA,Colombo,South Asia,0.55,Low,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,17.9,Colombo → Tanjung Pelepas
SHP00662,P010,P004,C005,2022-07-18,2022-07-28,2022-07-28,2256.98,Delivered,0.0,True,10.0,2022-07,2022,DHL Global,Air,4.7,Germany,Colombo,South Asia,0.55,Low,Los Angeles,North America,0.85,Critical,0.0,21.7,Colombo → Los Angeles
SHP00663,P012,P004,C010,2023-03-01,2023-03-17,2023-03-18,2426.98,Delayed,1.0,False,17.0,2023-03,2023,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Los Angeles,North America,0.85,Critical,0.0,22.8,Long Beach → Los Angeles
SHP00664,P012,P005,C005,2024-03-20,2024-04-08,2024-04-08,4626.21,Delivered,0.0,True,19.0,2024-03,2024,DHL Global,Air,4.7,Germany,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
SHP00665,P001,P003,C006,2022-12-16,2023-01-11,2023-01-11,6098.93,Delivered,0.0,True,26.0,2022-12,2022,FedEx Freight,Air,4.6,USA,Shanghai,Asia Pacific,0.92,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Shanghai → Rotterdam
SHP00666,P006,P012,C008,2023-05-01,2023-05-17,2023-05-18,2189.88,Delayed,1.0,False,17.0,2023-05,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Hamburg,Europe,0.62,Medium,Long Beach,North America,0.83,High,0.0,22.8,Hamburg → Long Beach
SHP00667,P008,P010,C006,2023-04-19,2023-05-13,2023-05-13,3039.28,Delivered,0.0,True,24.0,2023-04,2023,FedEx Freight,Air,4.6,USA,Antwerp,Europe,0.65,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Antwerp → Colombo
SHP00668,P009,P010,C001,2022-08-02,2022-08-21,2022-08-21,3067.73,Delivered,0.0,True,19.0,2022-08,2022,Maersk Line,Ocean,4.5,Denmark,New York / NJ,North America,0.8,High,Colombo,South Asia,0.55,Low,2.0,72.8,New York / NJ → Colombo
SHP00669,P006,P002,C003,2022-10-15,2022-11-04,2022-11-04,4579.63,Delivered,0.0,True,20.0,2022-10,2022,CMA CGM,Ocean,4.1,France,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00670,P003,P011,C002,2024-06-04,2024-06-28,2024-06-28,4702.99,In Transit,0.0,True,24.0,2024-06,2024,MSC,Ocean,4.3,Switzerland,Rotterdam,Europe,0.68,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,26.8,Rotterdam → Tanjung Pelepas
SHP00671,P002,P009,C004,2023-01-16,2023-02-06,2023-02-06,2881.57,Delivered,0.0,True,21.0,2023-01,2023,Evergreen Marine,Ocean,3.8,Taiwan,Singapore,Asia Pacific,0.71,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Singapore → New York / NJ
SHP00672,P001,P005,C002,2023-03-31,2023-04-12,2023-04-13,2058.63,Delayed,1.0,False,13.0,2023-03,2023,MSC,Ocean,4.3,Switzerland,Shanghai,Asia Pacific,0.92,Critical,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Shanghai → Dubai (Jebel Ali)
SHP00673,P004,P007,C008,2024-01-21,2024-02-12,2024-02-12,3416.98,Delivered,0.0,True,22.0,2024-01,2024,Kuehne+Nagel,Multi,4.4,Switzerland,Los Angeles,North America,0.85,Critical,Busan,Asia Pacific,0.78,High,0.0,23.3,Los Angeles → Busan
SHP00674,P009,P012,C003,2022-07-30,2022-08-09,2022-08-09,2707.81,Delivered,0.0,True,10.0,2022-07,2022,CMA CGM,Ocean,4.1,France,New York / NJ,North America,0.8,High,Long Beach,North America,0.83,High,1.0,22.2,New York / NJ → Long Beach
SHP00675,P001,P006,C001,2023-12-05,2024-01-03,2024-01-03,5074.83,Delivered,0.0,True,29.0,2023-12,2023,Maersk Line,Ocean,4.5,Denmark,Shanghai,Asia Pacific,0.92,Critical,Hamburg,Europe,0.62,Medium,0.0,22.8,Shanghai → Hamburg
SHP00676,P012,P005,C001,2023-08-15,2023-09-06,2023-09-06,3920.72,Delivered,0.0,True,22.0,2023-08,2023,Maersk Line,Ocean,4.5,Denmark,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,29.5,Long Beach → Dubai (Jebel Ali)
SHP00677,P005,P006,C009,2022-11-23,2022-12-07,2022-12-07,1871.02,Delivered,0.0,True,14.0,2022-11,2022,Hapag-Lloyd,Ocean,4.0,Germany,Dubai (Jebel Ali),Middle East,0.74,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Dubai (Jebel Ali) → Hamburg
SHP00678,P010,P009,C009,2022-04-15,2022-04-28,2022-04-28,2994.33,Delivered,0.0,True,13.0,2022-04,2022,Hapag-Lloyd,Ocean,4.0,Germany,Colombo,South Asia,0.55,Low,New York / NJ,North America,0.8,High,0.0,22.8,Colombo → New York / NJ
SHP00679,P012,P005,C010,2022-09-08,2022-09-28,2022-10-02,4537.21,Delayed,4.0,False,24.0,2022-09,2022,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
SHP00680,P008,P012,C001,2022-04-19,2022-05-02,2022-05-04,3048.27,Delayed,2.0,False,15.0,2022-04,2022,Maersk Line,Ocean,4.5,Denmark,Antwerp,Europe,0.65,Medium,Long Beach,North America,0.83,High,2.0,54.2,Antwerp → Long Beach
SHP00681,P010,P011,C008,2023-09-24,2023-10-01,2023-10-01,1406.01,Delivered,0.0,True,7.0,2023-09,2023,Kuehne+Nagel,Multi,4.4,Switzerland,Colombo,South Asia,0.55,Low,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Colombo → Tanjung Pelepas
SHP00682,P008,P011,C003,2022-04-06,2022-05-03,2022-05-06,3958.36,Delayed,3.0,False,30.0,2022-04,2022,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Antwerp → Tanjung Pelepas
SHP00683,P008,P009,C004,2022-08-18,2022-08-29,2022-08-29,3153.58,Delivered,0.0,True,11.0,2022-08,2022,Evergreen Marine,Ocean,3.8,Taiwan,Antwerp,Europe,0.65,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Antwerp → New York / NJ
SHP00684,P011,P006,C006,2023-04-10,2023-05-07,2023-05-16,5105.18,Delayed,9.0,False,36.0,2023-04,2023,FedEx Freight,Air,4.6,USA,Tanjung Pelepas,Asia Pacific,0.6,Medium,Hamburg,Europe,0.62,Medium,0.0,22.8,Tanjung Pelepas → Hamburg
SHP00685,P008,P003,C005,2024-02-26,2024-03-12,2024-03-12,2904.32,Delivered,0.0,True,15.0,2024-02,2024,DHL Global,Air,4.7,Germany,Antwerp,Europe,0.65,Medium,Rotterdam,Europe,0.68,Medium,0.0,20.7,Antwerp → Rotterdam
SHP00686,P006,P010,C002,2024-03-22,2024-04-13,2024-04-13,5077.83,Delivered,0.0,True,22.0,2024-03,2024,MSC,Ocean,4.3,Switzerland,Hamburg,Europe,0.62,Medium,Colombo,South Asia,0.55,Low,0.0,22.8,Hamburg → Colombo
SHP00687,P010,P004,C009,2022-06-12,2022-06-29,2022-06-29,2629.41,Delivered,0.0,True,17.0,2022-06,2022,Hapag-Lloyd,Ocean,4.0,Germany,Colombo,South Asia,0.55,Low,Los Angeles,North America,0.85,Critical,3.0,57.5,Colombo → Los Angeles
SHP00688,P007,P011,C006,2023-07-12,2023-07-25,2023-07-25,2362.97,Delivered,0.0,True,13.0,2023-07,2023,FedEx Freight,Air,4.6,USA,Busan,Asia Pacific,0.78,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,Busan → Tanjung Pelepas
SHP00689,P012,P010,C008,2022-04-28,2022-05-17,2022-05-17,2861.68,Delivered,0.0,True,19.0,2022-04,2022,Kuehne+Nagel,Multi,4.4,Switzerland,Long Beach,North America,0.83,High,Colombo,South Asia,0.55,Low,3.0,57.6,Long Beach → Colombo
SHP00690,P007,P002,C010,2022-04-22,2022-05-12,2022-05-12,3215.44,Delivered,0.0,True,20.0,2022-04,2022,COSCO Shipping,Ocean,3.6,China,Busan,Asia Pacific,0.78,High,Singapore,Asia Pacific,0.71,Medium,1.0,27.3,Busan → Singapore
SHP00692,P003,P012,C003,2023-04-09,2023-04-23,2023-04-23,2383.52,Delivered,0.0,True,14.0,2023-04,2023,CMA CGM,Ocean,4.1,France,Rotterdam,Europe,0.68,Medium,Long Beach,North America,0.83,High,0.0,22.8,Rotterdam → Long Beach
SHP00693,P004,P012,C006,2022-11-03,2022-11-22,2022-11-22,4017.46,Delivered,0.0,True,19.0,2022-11,2022,FedEx Freight,Air,4.6,USA,Los Angeles,North America,0.85,Critical,Long Beach,North America,0.83,High,0.0,18.8,Los Angeles → Long Beach
SHP00694,P006,P002,C010,2022-01-09,2022-02-07,2022-02-07,4194.06,Delivered,0.0,True,29.0,2022-01,2022,COSCO Shipping,Ocean,3.6,China,Hamburg,Europe,0.62,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,22.8,Hamburg → Singapore
SHP00695,P005,P001,C006,2023-07-17,2023-07-25,2023-07-27,2488.03,Delayed,2.0,False,10.0,2023-07,2023,FedEx Freight,Air,4.6,USA,Dubai (Jebel Ali),Middle East,0.74,Medium,Shanghai,Asia Pacific,0.92,Critical,0.0,22.8,Dubai (Jebel Ali) → Shanghai
SHP00696,P001,P005,C007,2023-12-21,2024-01-02,2024-01-02,1864.73,Delivered,0.0,True,12.0,2023-12,2023,DB Schenker,Rail,4.2,Germany,Shanghai,Asia Pacific,0.92,Critical,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Shanghai → Dubai (Jebel Ali)
SHP00697,P007,P008,C009,2022-08-05,2022-09-04,2022-09-06,3244.05,Delayed,2.0,False,32.0,2022-08,2022,Hapag-Lloyd,Ocean,4.0,Germany,Busan,Asia Pacific,0.78,High,Antwerp,Europe,0.65,Medium,0.0,26.1,Busan → Antwerp
SHP00698,P007,P003,C005,2024-06-12,2024-07-12,2024-07-12,3652.7,In Transit,0.0,True,30.0,2024-06,2024,DHL Global,Air,4.7,Germany,Busan,Asia Pacific,0.78,High,Rotterdam,Europe,0.68,Medium,0.0,22.8,Busan → Rotterdam
SHP00699,P008,P012,C007,2022-05-20,2022-05-30,2022-06-04,3767.73,Delayed,5.0,False,15.0,2022-05,2022,DB Schenker,Rail,4.2,Germany,Antwerp,Europe,0.65,Medium,Long Beach,North America,0.83,High,0.0,22.8,Antwerp → Long Beach
SHP00700,P007,P011,C003,2023-04-11,2023-04-29,2023-04-29,2274.75,Delivered,0.0,True,18.0,2023-04,2023,CMA CGM,Ocean,4.1,France,Busan,Asia Pacific,0.78,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,2.0,43.4,Busan → Tanjung Pelepas
SHP00701,P004,P003,C007,2023-09-12,2023-09-22,2023-09-22,3201.79,Delivered,0.0,True,10.0,2023-09,2023,DB Schenker,Rail,4.2,Germany,Los Angeles,North America,0.85,Critical,Rotterdam,Europe,0.68,Medium,0.0,22.8,Los Angeles → Rotterdam
SHP00702,P009,P011,C006,2022-02-04,2022-02-18,2022-02-18,4833.04,Delivered,0.0,True,14.0,2022-02,2022,FedEx Freight,Air,4.6,USA,New York / NJ,North America,0.8,High,Tanjung Pelepas,Asia Pacific,0.6,Medium,0.0,22.8,New York / NJ → Tanjung Pelepas
SHP00703,P008,P002,C003,2024-01-18,2024-02-15,2024-02-15,6760.15,Delivered,0.0,True,28.0,2024-01,2024,CMA CGM,Ocean,4.1,France,Antwerp,Europe,0.65,Medium,Singapore,Asia Pacific,0.71,Medium,0.0,24.0,Antwerp → Singapore
SHP00704,P010,P002,C004,2023-04-29,2023-05-09,2023-05-09,1060.01,Delivered,0.0,True,10.0,2023-04,2023,Evergreen Marine,Ocean,3.8,Taiwan,Colombo,South Asia,0.55,Low,Singapore,Asia Pacific,0.71,Medium,0.0,28.7,Colombo → Singapore
SHP00705,P011,P009,C010,2022-11-16,2022-11-30,2022-11-30,4146.04,Delivered,0.0,True,14.0,2022-11,2022,COSCO Shipping,Ocean,3.6,China,Tanjung Pelepas,Asia Pacific,0.6,Medium,New York / NJ,North America,0.8,High,0.0,22.8,Tanjung Pelepas → New York / NJ
SHP00706,P010,P006,C007,2022-12-28,2023-01-19,2023-01-19,3552.69,Delivered,0.0,True,22.0,2022-12,2022,DB Schenker,Rail,4.2,Germany,Colombo,South Asia,0.55,Low,Hamburg,Europe,0.62,Medium,0.0,22.8,Colombo → Hamburg
SHP00707,P012,P005,C010,2022-09-24,2022-10-12,2022-10-12,4078.97,Delivered,0.0,True,18.0,2022-09,2022,COSCO Shipping,Ocean,3.6,China,Long Beach,North America,0.83,High,Dubai (Jebel Ali),Middle East,0.74,Medium,0.0,22.8,Long Beach → Dubai (Jebel Ali)
